AGRUPAMENTO MODAL;GEOGRAFIA/ TIPO LOJA;LOCALIZAÇÃO/ LOJA;DIA DA PRODUÇÃO;HORÁRIO FINAL DE CORTE PARA PRODUÇÃO;DIA ENTREGA (REAL);FREQUÊNCIA DE ENTREGA;ROTA / DESTINO
RODO/COURIER;LOCAL - D3;094-UMUARAMA K;QUINTA-FEIRA;20;sexta-feira;SEMANAL;094-UMUARAMA K LOCAL - D3
RODO/COURIER;LOCAL - D3;094-UMUARAMA K;SÁBADO;13;segunda-feira;SEMANAL;094-UMUARAMA K LOCAL - D3
RODO/COURIER;LOCAL - D3;094-UMUARAMA L;TERÇA-FEIRA;20;quarta-feira;SEMANAL;094-UMUARAMA L LOCAL - D3
RODO/COURIER;LOCAL - D3;094-UMUARAMA L;QUINTA-FEIRA;20;sexta-feira;SEMANAL;094-UMUARAMA L LOCAL - D3
RODO/COURIER;LOCAL - D3;094-UMUARAMA L;SÁBADO;13;segunda-feira;SEMANAL;094-UMUARAMA L LOCAL - D3
RODO/COURIER;LOCAL - D3;094-UMUARAMA M;TERÇA-FEIRA;20;quarta-feira;SEMANAL;094-UMUARAMA M LOCAL - D3
RODO/COURIER;LOCAL - D3;094-UMUARAMA M;QUINTA-FEIRA;20;sexta-feira;SEMANAL;094-UMUARAMA M LOCAL - D3
RODO/COURIER;LOCAL - D3;094-UMUARAMA M;SÁBADO;13;segunda-feira;SEMANAL;094-UMUARAMA M LOCAL - D3
RODO/COURIER;SAT 1;094-ALTONIA;SÁBADO;13;segunda-feira;SEMANAL;094-ALTONIA SAT 1
RODO/COURIER;SAT 1;094-ANDIRA;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-ANDIRA SAT 1
RODO/COURIER;SAT 1;094-APUCARANA;QUINTA-FEIRA;0;sexta-feira;SEMANAL;094-APUCARANA SAT 1
RODO/COURIER;SAT 1;094-ASSIS;TERÇA-FEIRA;18;quinta-feira;SEMANAL;094-ASSIS SAT 1
RODO/COURIER;SAT 1;094-ASTORGA;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-ASTORGA SAT 1
RODO/COURIER;SAT 1;094-BANDEIRANTES;TERÇA-FEIRA;0;quinta-feira;SEMANAL;094-BANDEIRANTES SAT 1
RODO/COURIER;SAT 1;094-CAMPO MOURAO;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-CAMPO MOURAO SAT 1
RODO/COURIER;SAT 1;094-CANDIDO MOTA;TERÇA-FEIRA;18;quinta-feira;SEMANAL;094-CANDIDO MOTA SAT 1
RODO/COURIER;SAT 1;094-CIANORTE;QUARTA-FEIRA;20;sábado;SEMANAL;094-CIANORTE SAT 1
RODO/COURIER;SAT 1;094-COLORADO;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-COLORADO SAT 1
RODO/COURIER;SAT 1;094-CORNELIO PROCOPIO;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-CORNELIO PROCOPIO SAT 1
RODO/COURIER;SAT 1;094-GOIOERE;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-GOIOERE SAT 1
RODO/COURIER;SAT 1;094-IBIPORA;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-IBIPORA SAT 1
RODO/COURIER;SAT 1;094-ILHA SOLTEIRA;QUARTA-FEIRA;17;sexta-feira;SEMANAL;094-ILHA SOLTEIRA SAT 1
RODO/COURIER;SAT 1;094-IVAIPORA;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-IVAIPORA SAT 1
RODO/COURIER;SAT 1;094-JACAREZINHO;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-JACAREZINHO SAT 1
RODO/COURIER;SAT 1;094-JANDAIA DO SUL;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-JANDAIA DO SUL SAT 1
RODO/COURIER;SAT 1;094-LONDRINA;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-LONDRINA SAT 1
RODO/COURIER;SAT 1;094-MARECHAL CANDIDO RONDON;SEGUNDA-FEIRA;12;quarta-feira;SEMANAL;094-MARECHAL CANDIDO RONDON SAT 1
RODO/COURIER;SAT 1;094-MARECHAL CANDIDO RONDON;SEXTA-FEIRA;12;quarta-feira;SEMANAL;094-MARECHAL CANDIDO RONDON SAT 1
RODO/COURIER;SAT 1;094-MARIALVA;SEGUNDA-FEIRA;0;sexta-feira;SEMANAL;094-MARIALVA SAT 1
RODO/COURIER;SAT 1;094-MARIALVA;QUARTA-FEIRA;0;sexta-feira;SEMANAL;094-MARIALVA SAT 1
RODO/COURIER;SAT 1;094-MARIALVA;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-MARIALVA SAT 1
RODO/COURIER;SAT 1;094-MARINGA;SEXTA-FEIRA;0;sábado;SEMANAL;094-MARINGA SAT 1
RODO/COURIER;SAT 1;094-MARINGA;SÁBADO;0;sábado;SEMANAL;094-MARINGA SAT 1
RODO/COURIER;SAT 1;094-MARTINOPOLIS;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-MARTINOPOLIS SAT 1
RODO/COURIER;SAT 1;094-MARTINOPOLIS;QUARTA-FEIRA;20;sexta-feira;SEMANAL;094-MARTINOPOLIS SAT 1
RODO/COURIER;SAT 1;094-MARTINOPOLIS;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-MARTINOPOLIS SAT 1
RODO/COURIER;SAT 1;094-MATELANDIA;QUINTA-FEIRA;10;sexta-feira;SEMANAL;094-MATELANDIA SAT 1
RODO/COURIER;SAT 1;094-MEDIANEIRA;TERÇA-FEIRA;10;quinta-feira;SEMANAL;094-MEDIANEIRA SAT 1
RODO/COURIER;SAT 1;094-NOVA ESPERANCA;SEGUNDA-FEIRA;0;quinta-feira;SEMANAL;094-NOVA ESPERANCA SAT 1
RODO/COURIER;SAT 1;094-NOVA ESPERANCA;QUARTA-FEIRA;0;quinta-feira;SEMANAL;094-NOVA ESPERANCA SAT 1
RODO/COURIER;SAT 1;094-NOVA LONDRINA;QUARTA-FEIRA;18;segunda-feira;SEMANAL;094-NOVA LONDRINA SAT 1
RODO/COURIER;SAT 1;094-NOVA LONDRINA;SÁBADO;13;segunda-feira;SEMANAL;094-NOVA LONDRINA SAT 1
RODO/COURIER;SAT 1;094-OSVALDO CRUZ;SÁBADO;13;terça-feira;SEMANAL;094-OSVALDO CRUZ SAT 1
RODO/COURIER;SAT 1;094-OURINHOS;SEGUNDA-FEIRA;6;quarta-feira;SEMANAL;094-OURINHOS SAT 1
RODO/COURIER;SAT 1;094-PAICANDU;SEXTA-FEIRA;0;sábado;SEMANAL;094-PAICANDU SAT 1
RODO/COURIER;SAT 1;094-PARAGUACU PAULISTA;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PARAGUACU PAULISTA SAT 1
RODO/COURIER;SAT 1;094-PIRAJU;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU SAT 1
RODO/COURIER;SAT 1;094-PIRAPOZINHO;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-PIRAPOZINHO SAT 1
RODO/COURIER;SAT 1;094-PITANGA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-PITANGA SAT 1
RODO/COURIER;SAT 1;094-PONTA PORA;QUINTA-FEIRA;6;sábado;SEMANAL;094-PONTA PORA SAT 1
RODO/COURIER;SAT 1;094-PORECATU;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-PORECATU SAT 1
RODO/COURIER;SAT 1;094-PRESIDENTE PRUDENTE;QUINTA-FEIRA;20;sábado;SEMANAL;094-PRESIDENTE PRUDENTE SAT 1
RODO/COURIER;SAT 1;094-SANTA CRUZ RIO PARDO;SEGUNDA-FEIRA;18;terça-feira;SEMANAL;094-SANTA CRUZ RIO PARDO SAT 1
RODO/COURIER;SAT 1;094-SANTA HELENA;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-SANTA HELENA SAT 1
RODO/COURIER;SAT 1;094-SANTO ANASTACIO;QUINTA-FEIRA;20;sábado;SEMANAL;094-SANTO ANASTACIO SAT 1
RODO/COURIER;SAT 1;094-SANTO ANTONIO DA PLATINA;SÁBADO;16;terça-feira;SEMANAL;094-SANTO ANTONIO DA PLATINA SAT 1
RODO/COURIER;SAT 1;094-SAO MIGUEL DO IGUACU;TERÇA-FEIRA;10;quinta-feira;SEMANAL;094-SAO MIGUEL DO IGUACU SAT 1
RODO/COURIER;SAT 1;094-TAQUARITUBA;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TAQUARITUBA SAT 1
RODO/COURIER;SAT 1;094-TOLEDO;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-TOLEDO SAT 1
RODO/COURIER;SAT 1;094-UBIRATA;SEGUNDA-FEIRA;13;quinta-feira;SEMANAL;094-UBIRATA SAT 1
RODO/COURIER;SAT 1;094-UBIRATA;TERÇA-FEIRA;13;quinta-feira;SEMANAL;094-UBIRATA SAT 1
RODO/COURIER;SAT 1;094-UMUARAMA;SÁBADO;13;terça-feira;SEMANAL;094-UMUARAMA SAT 1
RODO/COURIER;SAT 1 - D3;094-ROLANDIA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-ROLANDIA SAT 1 - D3
RODO/COURIER;SAT 1 - D3;094-ROLANDIA;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-ROLANDIA SAT 1 - D3
RODO/COURIER;SAT 10;094-CAMPO MOURAO;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-CAMPO MOURAO SAT 10
RODO/COURIER;SAT 15;094-NAVIRAI;QUINTA-FEIRA;6;sábado;QUINZENAL;094-NAVIRAI SAT 15
RODO/COURIER;SAT 15;094-PONTA PORA;QUINTA-FEIRA;6;sábado;QUINZENAL;094-PONTA PORA SAT 15
RODO/COURIER;SAT 2;094-ALTONIA;TERÇA-FEIRA;20;quinta-feira;QUINZENAL;094-ALTONIA SAT 2
RODO/COURIER;SAT 2;094-ANDIRA;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-ANDIRA SAT 2
RODO/COURIER;SAT 2;094-ANDIRA;QUARTA-FEIRA;20;quarta-feira;PRÓXIMA SEMANA;094-ANDIRA SAT 2
RODO/COURIER;SAT 2;094-ANDIRA;SEXTA-FEIRA;20;quarta-feira;SEMANAL;094-ANDIRA SAT 2
RODO/COURIER;SAT 2;094-APUCARANA;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-APUCARANA SAT 2
RODO/COURIER;SAT 2;094-ASSIS;TERÇA-FEIRA;18;quinta-feira;SEMANAL;094-ASSIS SAT 2
RODO/COURIER;SAT 2;094-ASTORGA;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-ASTORGA SAT 2
RODO/COURIER;SAT 2;094-CAMPO MOURAO;SEXTA-FEIRA;17;segunda-feira;SEMANAL;094-CAMPO MOURAO SAT 2
RODO/COURIER;SAT 2;094-CANDIDO MOTA;TERÇA-FEIRA;18;quinta-feira;SEMANAL;094-CANDIDO MOTA SAT 2
RODO/COURIER;SAT 2;094-CIANORTE;QUARTA-FEIRA;20;sábado;SEMANAL;094-CIANORTE SAT 2
RODO/COURIER;SAT 2;094-COLORADO;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-COLORADO SAT 2
RODO/COURIER;SAT 2;094-CORNELIO PROCOPIO;TERÇA-FEIRA;0;quarta-feira;SEMANAL;094-CORNELIO PROCOPIO SAT 2
RODO/COURIER;SAT 2;094-FOZ DO IGUACU;SEGUNDA-FEIRA;13;quarta-feira;SEMANAL;094-FOZ DO IGUACU SAT 2
RODO/COURIER;SAT 2;094-GOIOERE;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-GOIOERE SAT 2
RODO/COURIER;SAT 2;094-IVAIPORA;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-IVAIPORA SAT 2
RODO/COURIER;SAT 2;094-LONDRINA;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-LONDRINA SAT 2
RODO/COURIER;SAT 2;094-MANDAGUACU;QUARTA-FEIRA;0;quinta-feira;SEMANAL;094-MANDAGUACU SAT 2
RODO/COURIER;SAT 2;094-MARTINOPOLIS;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-MARTINOPOLIS SAT 2
RODO/COURIER;SAT 2;094-NOVA ESPERANCA;SEXTA-FEIRA;0;segunda-feira;SEMANAL;094-NOVA ESPERANCA SAT 2
RODO/COURIER;SAT 2;094-NOVA LONDRINA;QUARTA-FEIRA;18;quinta-feira;SEMANAL;094-NOVA LONDRINA SAT 2
RODO/COURIER;SAT 2;094-OSVALDO CRUZ;TERÇA-FEIRA;17;quinta-feira;SEMANAL;094-OSVALDO CRUZ SAT 2
RODO/COURIER;SAT 2;094-OURINHOS;SEGUNDA-FEIRA;6;quarta-feira;SEMANAL;094-OURINHOS SAT 2
RODO/COURIER;SAT 2;094-PIRAJU;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU SAT 2
RODO/COURIER;SAT 2;094-PIRAPOZINHO;QUARTA-FEIRA;20;sexta-feira;SEMANAL;094-PIRAPOZINHO SAT 2
RODO/COURIER;SAT 2;094-PITANGA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-PITANGA SAT 2
RODO/COURIER;SAT 2;094-PONTA PORA;QUINTA-FEIRA;6;sábado;QUINZENAL;094-PONTA PORA SAT 2
RODO/COURIER;SAT 2;094-PORECATU;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-PORECATU SAT 2
RODO/COURIER;SAT 2;094-PORECATU;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-PORECATU SAT 2
RODO/COURIER;SAT 2;094-PRESIDENTE PRUDENTE;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-PRESIDENTE PRUDENTE SAT 2
RODO/COURIER;SAT 2;094-SANTO ANASTACIO;TERÇA-FEIRA;20;quinta-feira;SEMANAL;094-SANTO ANASTACIO SAT 2
RODO/COURIER;SAT 2;094-SANTO ANTONIO DA PLATINA;TERÇA-FEIRA;20;quinta-feira;SEMANAL;094-SANTO ANTONIO DA PLATINA SAT 2
RODO/COURIER;SAT 2;094-SIQUEIRA CAMPOS;TERÇA-FEIRA;20;sexta-feira;SEMANAL;094-SIQUEIRA CAMPOS SAT 2
RODO/COURIER;SAT 2;094-TAQUARITUBA;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-TAQUARITUBA SAT 2
RODO/COURIER;SAT 2;094-TOLEDO;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-TOLEDO SAT 2
RODO/COURIER;SAT 2;094-UBIRATA;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-UBIRATA SAT 2
RODO/COURIER;SAT 2;094-UMUARAMA;TERÇA-FEIRA;20;quinta-feira;SEMANAL;094-UMUARAMA SAT 2
RODO/COURIER;SAT 3;094-ALTONIA;TERÇA-FEIRA;20;quarta-feira;SEMANAL;094-ALTONIA SAT 3
RODO/COURIER;SAT 3;094-ALTONIA;QUINTA-FEIRA;20;quarta-feira;SEMANAL;094-ALTONIA SAT 3
RODO/COURIER;SAT 3;094-ALTONIA;SÁBADO;13;quarta-feira;SEMANAL;094-ALTONIA SAT 3
RODO/COURIER;SAT 3;094-APUCARANA;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-APUCARANA SAT 3
RODO/COURIER;SAT 3;094-ASSIS;SÁBADO;16;terça-feira;SEMANAL;094-ASSIS SAT 3
RODO/COURIER;SAT 3;094-ASTORGA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-ASTORGA SAT 3
RODO/COURIER;SAT 3;094-CAMBE;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-CAMBE SAT 3
RODO/COURIER;SAT 3;094-CAMPO MOURAO;SEXTA-FEIRA;17;segunda-feira;SEMANAL;094-CAMPO MOURAO SAT 3
RODO/COURIER;SAT 3;094-CANDIDO MOTA;TERÇA-FEIRA;18;quinta-feira;SEMANAL;094-CANDIDO MOTA SAT 3
RODO/COURIER;SAT 3;094-CIANORTE;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-CIANORTE SAT 3
RODO/COURIER;SAT 3;094-COLORADO;QUINTA-FEIRA;0;sexta-feira;SEMANAL;094-COLORADO SAT 3
RODO/COURIER;SAT 3;094-CORNELIO PROCOPIO;TERÇA-FEIRA;0;quarta-feira;SEMANAL;094-CORNELIO PROCOPIO SAT 3
RODO/COURIER;SAT 3;094-FOZ DO IGUACU;SEGUNDA-FEIRA;13;quarta-feira;SEMANAL;094-FOZ DO IGUACU SAT 3
RODO/COURIER;SAT 3;094-GOIOERE;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-GOIOERE SAT 3
RODO/COURIER;SAT 3;094-IVAIPORA;QUINTA-FEIRA;0;sexta-feira;SEMANAL;094-IVAIPORA SAT 3
RODO/COURIER;SAT 3;094-LONDRINA;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-LONDRINA SAT 3
RODO/COURIER;SAT 3;094-OURINHOS;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-OURINHOS SAT 3
RODO/COURIER;SAT 3;094-PARANAVAI;QUARTA-FEIRA;20;sexta-feira;SEMANAL;094-PARANAVAI SAT 3
RODO/COURIER;SAT 3;094-PIRAJU;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-PIRAJU SAT 3
RODO/COURIER;SAT 3;094-PIRAPOZINHO;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-PIRAPOZINHO SAT 3
RODO/COURIER;SAT 3;094-PITANGA;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-PITANGA SAT 3
RODO/COURIER;SAT 3;094-PONTA PORA;QUINTA-FEIRA;6;sábado;QUINZENAL;094-PONTA PORA SAT 3
RODO/COURIER;SAT 3;094-PORECATU;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-PORECATU SAT 3
RODO/COURIER;SAT 3;094-PRESIDENTE PRUDENTE;QUINTA-FEIRA;20;sábado;SEMANAL;094-PRESIDENTE PRUDENTE SAT 3
RODO/COURIER;SAT 3;094-SANTA CRUZ RIO PARDO;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-SANTA CRUZ RIO PARDO SAT 3
RODO/COURIER;SAT 3;094-TAQUARITUBA;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TAQUARITUBA SAT 3
RODO/COURIER;SAT 3;094-TOLEDO;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-TOLEDO SAT 3
RODO/COURIER;SAT 3;094-UBIRATA;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-UBIRATA SAT 3
RODO/COURIER;SAT 3;094-UMUARAMA;SÁBADO;13;quinta-feira;QUINZENAL;094-UMUARAMA SAT 3
RODO/COURIER;SAT 4;094-ALTONIA;TERÇA-FEIRA;20;quarta-feira;QUINZENAL;094-ALTONIA SAT 4
RODO/COURIER;SAT 4;094-APUCARANA;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-APUCARANA SAT 4
RODO/COURIER;SAT 4;094-ASSIS;SÁBADO;16;terça-feira;SEMANAL;094-ASSIS SAT 4
RODO/COURIER;SAT 4;094-ASTORGA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-ASTORGA SAT 4
RODO/COURIER;SAT 4;094-CAMPO MOURAO;SEXTA-FEIRA;17;segunda-feira;SEMANAL;094-CAMPO MOURAO SAT 4
RODO/COURIER;SAT 4;094-CASCAVEL;SÁBADO;13;terça-feira;SEMANAL;094-CASCAVEL SAT 4
RODO/COURIER;SAT 4;094-CIANORTE;QUARTA-FEIRA;20;sexta-feira;SEMANAL;094-CIANORTE SAT 4
RODO/COURIER;SAT 4;094-COLORADO;QUINTA-FEIRA;0;sexta-feira;SEMANAL;094-COLORADO SAT 4
RODO/COURIER;SAT 4;094-DOURADOS;SEXTA-FEIRA;20;terça-feira;SEMANAL;094-DOURADOS SAT 4
RODO/COURIER;SAT 4;094-GOIOERE;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-GOIOERE SAT 4
RODO/COURIER;SAT 4;094-LONDRINA;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-LONDRINA SAT 4
RODO/COURIER;SAT 4;094-PARANAVAI;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-PARANAVAI SAT 4
RODO/COURIER;SAT 4;094-PITANGA;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-PITANGA SAT 4
RODO/COURIER;SAT 4;094-SANTA CRUZ RIO PARDO;SEGUNDA-FEIRA;18;terça-feira;SEMANAL;094-SANTA CRUZ RIO PARDO SAT 4
RODO/COURIER;SAT 4;094-SIQUEIRA CAMPOS;QUINTA-FEIRA;20;segunda-feira;SEMANAL;094-SIQUEIRA CAMPOS SAT 4
RODO/COURIER;SAT 4;094-TOLEDO;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-TOLEDO SAT 4
RODO/COURIER;SAT 4;094-UMUARAMA;TERÇA-FEIRA;20;quinta-feira;QUINZENAL;094-UMUARAMA SAT 4
RODO/COURIER;SAT 5;094-ALTONIA;SÁBADO;13;terça-feira;SEMANAL;094-ALTONIA SAT 5
RODO/COURIER;SAT 5;094-APUCARANA;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-APUCARANA SAT 5
RODO/COURIER;SAT 5;094-ASSIS;SÁBADO;16;terça-feira;SEMANAL;094-ASSIS SAT 5
RODO/COURIER;SAT 5;094-CAMPO MOURAO;SEXTA-FEIRA;17;segunda-feira;SEMANAL;094-CAMPO MOURAO SAT 5
RODO/COURIER;SAT 5;094-CASCAVEL;TERÇA-FEIRA;13;quinta-feira;SEMANAL;094-CASCAVEL SAT 5
RODO/COURIER;SAT 5;094-CIANORTE;QUARTA-FEIRA;20;sexta-feira;SEMANAL;094-CIANORTE SAT 5
RODO/COURIER;SAT 5;094-LONDRINA;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-LONDRINA SAT 5
RODO/COURIER;SAT 5;094-PARANAVAI;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-PARANAVAI SAT 5
RODO/COURIER;SAT 5;094-PRESIDENTE PRUDENTE;QUINTA-FEIRA;20;sábado;SEMANAL;094-PRESIDENTE PRUDENTE SAT 5
RODO/COURIER;SAT 5;094-SANTA CRUZ RIO PARDO;SEGUNDA-FEIRA;18;terça-feira;SEMANAL;094-SANTA CRUZ RIO PARDO SAT 5
RODO/COURIER;SAT 5;094-TOLEDO;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-TOLEDO SAT 5
RODO/COURIER;SAT 5;094-UMUARAMA;TERÇA-FEIRA;20;quinta-feira;QUINZENAL;094-UMUARAMA SAT 5
RODO/COURIER;SAT 6;094-APUCARANA;QUINTA-FEIRA;0;sexta-feira;SEMANAL;094-APUCARANA SAT 6
RODO/COURIER;SAT 6;094-CAMPO MOURAO;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-CAMPO MOURAO SAT 6
RODO/COURIER;SAT 6;094-CIANORTE;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-CIANORTE SAT 6
RODO/COURIER;SAT 6;094-LONDRINA;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-LONDRINA SAT 6
RODO/COURIER;SAT 6;094-PARANAVAI;QUARTA-FEIRA;20;sexta-feira;SEMANAL;094-PARANAVAI SAT 6
RODO/COURIER;SAT 6;094-TOLEDO;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-TOLEDO SAT 6
RODO/COURIER;SAT 6;094-UMUARAMA;SÁBADO;13;terça-feira;SEMANAL;094-UMUARAMA SAT 6
RODO/COURIER;SAT 7;094-CAMPO MOURAO;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-CAMPO MOURAO SAT 7
RODO/COURIER;SAT 7;094-LONDRINA;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-LONDRINA SAT 7
RODO/COURIER;SAT 7;094-TOLEDO;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-TOLEDO SAT 7
RODO/COURIER;SAT 7;094-UMUARAMA;SÁBADO;13;segunda-feira;SEMANAL;094-UMUARAMA SAT 7
RODO/COURIER;SAT 8;094-CAMPO MOURAO;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-CAMPO MOURAO SAT 8
RODO/COURIER;SAT 8;094-TOLEDO;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-TOLEDO SAT 8
RODO/COURIER;SAT 8;094-UMUARAMA;TERÇA-FEIRA;20;quinta-feira;QUINZENAL;094-UMUARAMA SAT 8
RODO/COURIER;SAT 9;094-CAMPO MOURAO;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-CAMPO MOURAO SAT 9
RODO/COURIER;SAT 9;094-TOLEDO;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-TOLEDO SAT 9
RODO/COURIER;SAT 9;094-UMUARAMA;TERÇA-FEIRA;20;quinta-feira;QUINZENAL;094-UMUARAMA SAT 9
VENDA RETIRA;Convencional;1014 - IVAIPORA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;1014
VENDA RETIRA;Convencional;1014 - IVAIPORA;QUINTA-FEIRA;0;quinta-feira;SEMANAL;1014
VENDA RETIRA;Convencional;1039 - SIDROLANDIA;SEGUNDA-FEIRA;11;quarta-feira;SEMANAL;1039
VENDA RETIRA;Convencional;1039 - SIDROLANDIA;TERÇA-FEIRA;11;sexta-feira;SEMANAL;1039
VENDA RETIRA;Convencional;1039 - SIDROLANDIA;QUARTA-FEIRA;11;sexta-feira;SEMANAL;1039
VENDA RETIRA;Convencional;1039 - SIDROLANDIA;QUINTA-FEIRA;11;segunda-feira;SEMANAL;1039
VENDA RETIRA;Convencional;1039 - SIDROLANDIA;SEXTA-FEIRA;11;segunda-feira;SEMANAL;1039
VENDA RETIRA;Convencional;1039 - SIDROLANDIA;SÁBADO;11;quarta-feira;SEMANAL;1039
VENDA RETIRA;Convencional;106 - CAMPO GRANDE;SEGUNDA-FEIRA;11;terça-feira;SEMANAL;106
VENDA RETIRA;Convencional;106 - CAMPO GRANDE;TERÇA-FEIRA;11;quarta-feira;SEMANAL;106
VENDA RETIRA;Convencional;106 - CAMPO GRANDE;QUARTA-FEIRA;11;quinta-feira;SEMANAL;106
VENDA RETIRA;Convencional;106 - CAMPO GRANDE;QUINTA-FEIRA;11;sexta-feira;SEMANAL;106
VENDA RETIRA;Convencional;106 - CAMPO GRANDE;SEXTA-FEIRA;11;sábado;SEMANAL;106
VENDA RETIRA;Convencional;106 - CAMPO GRANDE;SÁBADO;11;segunda-feira;SEMANAL;106
VENDA RETIRA;Convencional;1062 - PARANAIBA;SÁBADO;0;segunda-feira;SEMANAL;1062
VENDA RETIRA;Convencional;1063 - COXIM;QUARTA-FEIRA;11;sexta-feira;SEMANAL;1063
VENDA RETIRA;Convencional;1063 - COXIM;SÁBADO;11;terça-feira;SEMANAL;1063
VENDA RETIRA;Convencional;158 - ARAPONGAS;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;158
VENDA RETIRA;Convencional;179 - BIRIGUI;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;179
VENDA RETIRA;Convencional;179 - BIRIGUI;QUARTA-FEIRA;13;quinta-feira;SEMANAL;179
VENDA RETIRA;Convencional;179 - BIRIGUI;SEXTA-FEIRA;13;sábado;SEMANAL;179
VENDA RETIRA;Convencional;1808 - CASCAVEL;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;1808
VENDA RETIRA;Convencional;1808 - CASCAVEL;QUARTA-FEIRA;13;quinta-feira;SEMANAL;1808
